product_price,player,round,decision
120.0,Alice,1,
,Bob,1,RejectOffer
110.0,Bob,2,
,Alice,2,RejectOffer
125.0,Alice,3,
,Bob,3,RejectOffer
115.0,Bob,4,
,Alice,4,RejectOffer
130.0,Alice,5,
,Bob,5,RejectOffer
118.0,Bob,6,
,Alice,6,RejectOffer
128.0,Alice,7,
,Bob,7,RejectOffer
122.0,Bob,8,
,Alice,8,RejectOffer
129.0,Alice,9,
,Bob,9,RejectOffer
126.0,Bob,10,
,Alice,10,RejectOffer
127.0,Alice,11,
,Bob,11,RejectOffer
124.0,Bob,12,
,Alice,12,RejectOffer
128.0,Alice,13,
,Bob,13,RejectOffer
125.0,Bob,14,
,Alice,14,RejectOffer
126.0,Alice,15,
,Bob,15,RejectOffer
126.0,Bob,16,
,Alice,16,AcceptOffer
