product_price,player,round,decision
11500.0,Alice,1,
,Bob,1,RejectOffer
10500.0,Bob,2,
,Alice,2,RejectOffer
11600.0,Alice,3,
,Bob,3,RejectOffer
11200.0,Bob,4,
,Alice,4,RejectOffer
11700.0,Alice,5,
,Bob,5,RejectOffer
11400.0,Bob,6,
,Alice,6,RejectOffer
11800.0,Alice,7,
,Bob,7,RejectOffer
11300.0,Bob,8,
,Alice,8,RejectOffer
11900.0,Alice,9,
,Bob,9,RejectOffer
11200.0,Bob,10,
,Alice,10,RejectOffer
12000.0,Alice,11,
,Bob,11,BuyFromJhon
