product_price,player,round,decision
15000.0,Alice,1,
,Bob,1,RejectOffer
12000.0,Bob,2,
,Alice,2,RejectOffer
14000.0,Alice,3,
,Bob,3,RejectOffer
11500.0,Bob,4,
,Alice,4,RejectOffer
13500.0,Alice,5,
,Bob,5,RejectOffer
12200.0,Bob,6,
,Alice,6,RejectOffer
13000.0,Alice,7,
,Bob,7,RejectOffer
12500.0,Bob,8,
,Alice,8,RejectOffer
12800.0,Alice,9,
,Bob,9,AcceptOffer
